Barcode,Description ,Price,Remarks,UPC
8906013640580,Jagdish - Madhuvan Mix 200g,$1.99,,
817602013037,Veer - Sesame Oil 1 liter,$6.99,,
8901595853908,Ching's - Just Soak Chowmein 140g,$1.99,,
8904085905422,Ambika - Cut Mango Pickle 300g,$1.99,,
8904085905415,Ambika - CItron Pickle 300g,$1.99,,
8904085905392,Ambika - Mango Thokku Pickle 300g,$1.99,,
8904085905316,Ambika - Green Chilli Pickle 300g,$1.99,,
8904085905347,Ambika - Garlic Pickle 300g,$1.99,,
840965002721,MTR - Badam Drink Value Pack ,$5.99,,
20253600000,Soya Vadi,,Add Zero In Front,Warehouse Generated Code
840033812436,Veer - Organic Carom Seeds 1lb,$4.49,,
840033814225,Veer - Organic Garlic Powder 14oz,$3.49,,
8082637224334,Chappan Bhog - Vara Ni Dal Masala 100g,$1.99,,
20013600000,Frozen Cut Corn,,Warehouse Generated Code,Add 0 in Front
8906013645127,Jagdish - Chilli Coriander Khakhra 200g,$2.49,,
8904304716631,Shasta - Puffed Wheat Cereal 200g,$2.99,,
817602028680,NIB - Khara Kaddi,$5.49,,
8901262200196,Amul Masti - Spiced Buttermilk Drink 200ml,$1.49,,
8901262151917,Amul - Kadhai Doodh 200ml,$1.99,,
8901262151344,Amul - Badam Shakers 200ml,$1.99,,
8901738910307,Veer - Clay Red Karva 300ml,$7.99,Taxable,
8901738910314,Veer - Clay Red Karva Painted 300ml,$9.99,Taxable,
8901738910079,Veer - Black Clay Cooking Pot With Lid,$29.99,Taxable,
8901738910116,Veer - Red Clay Pot With Lid 1.25 LTR,$14.99,Taxable,
8901738910277,Veer - Clay Lota 500ml,$8.99,Taxable,
627374100312,NIB - Cashew Split 28oz,$8.99,,
817602023418,Veer - Kala Chana 7lb,$10.99,,
8901738203416,Laxmi Ganesh Waxed Diya,$8.99,Taxable,
850026379068,Shasta - Uthappam Batter 30oz,$6.99,,
8901152011963,Ashoka - Coconut Shreds 11oz,$1.99,,
8901152011949,Ashoka - Val Lilva 11oz,$1.99,,
8901552007788,Ashoka - Surti Undhiu 11oz,$1.99,,
8901552023719,Ashoka - Jumbo Punjabi Samosa 25pcs,$11.99,,
8901552016025,Ashoka - Phulka Roti 24pcs,$2.99,,
761720071328,Argo - Corn Starch 1lb,$3.69,,
8901738751344,Veer - Fancy Pooja Plate Special,$12.99,Taxable,
8906065030964,Karachi Bakery - Kaju Badam Cookies 400g,$4.99,,
8906048274538,Gopuram - Kasthuri Turmeric Powder 40g,$1.99,Taxable,
8906065030186,Karachi Bakery - Jeera Biscuits 400g,$4.99,,
8906065032654,Karachi Bakery - Chai Biscuits 400g,$4.99,,
8906065032319,Karachi Bakery - Dry Fruit Biscuits 400g,$4.99,,
829426704259,Veer - Cumin Powder 14oz,$5.49,,
8906000936634,Veer - Mung Whole Jar 3.63lb,$4.99,,
8906000936641,Veer - Udad Dal Jar 3.63lb,$4.99,,
829426703629,Veer - Sweet Makhana 200g,$1.99,,
818544021630,Honey Crisp Apples 3lb,$1.89,,
8904063201911,Haldiram's - Multigrain Khari 400g,$5.29,,
8904063254634,Haldiram's - Jeera Khari 400g,$5.29,,
8906013643321,Jagdish - Nylon Gathiya 200g,$2.49,,
8906013645028,Jagdish - Jeera Khakhra 200g,$2.49,,
8906013645066,Jagdish - Masala Khakhra 200g,$2.49,,
8901242107514,Bambino - Roasted Vermicelli 800g,$3.49,,
872198000250,Vidhya - Chat Papdi 285g,$5.49,,
872198000779,Vidhya - Whole Wheat Punjabi Biscuits 1kg,$6.99,,
8904001803221,Idhayam - Peanut Oil 2ltrs,$12.99,,
840033806183,Veer - Rajma Chitra 4lb,$6.99,,
8901262151313,Amul - Kool Koko Chocolate Milk 200ml,$1.99,,
8901262151306,Amul - Kool Cafe Classic Latte 200ml,$1.99,,
628242840149,Bakers Treat - Kulcha Naan 340g,$2.99,,
872198003206,Vidhya - Saunf Tea Rusk 200g,$1.99,,
872198003213,Vidhya - Toast Tea Rusk 200g,$1.99,,
8906018320616,Amar - Alphonso Tidbits,$5.99,,
8906018320265,Amar - Sweetened Alphonso Mango Pulp 850g,$4.99,,
8906018321507,Amar - Unsweetened Alphonso Mango Pulp 850g,$5.49,,
8904001803221,Idhayam - Peanut Oil 2 Ltr,$12.99,,
840033809306,Vrudhi Sesame Oil 1 Ltr,$6.99,,
646127160281,South Sea Pearl - Peeled Garlic 1lb,$6.99,,
709081274637,Happy Leaf - Organic Garam Masala 8oz,$7.49,,
689462003509,A1 - Flax Seeds/Gur Cookies 36oz,$6.99,,
689462000102,A1 - Whole Wheat Biscuits 36oz,$6.99,,
689462000546,A1 - Gur Cookies 36oz,$6.99,,
689462000638,A1 - Tea Toast 200g,$2.49,Same Bar Code As Fennel,
689462000638,A1 - Tea Toast Fennel 200g,$2.49,same Bar Code As Regular,
689462000232,A1 - Sooji Biscuits 36oz,$6.99,,
689462000935,A1 - Ajwain (Carom Seeds) Cookies 36oz,$6.99,,
689462000171,A1 - Zeera Biscuits 36oz,$6.99,,
689462000553,A1 - Ginger and Gur Biscuits 36oz,$6.99,,
845786204118,Hans - Pitted Dates 24oz,$4.99,,
8906020580763,ID - Whole Wheat Parota 80g,$3.49,,
8906020580770,ID - Malabar Parota 80g,$3.49,,
8906020588400,ID - Malabar Parota Value Pack,$6.49,,
8906020588394,ID - Whole Whole Wheat Parota Value Pack       ,$6.49,,
723246287959,Laxmi - Frozen Cassava Chunks 312g,$2.69,,
723246288451,Laxmi - Butter Masala Sauce 12.50oz,$3.99,,
723246288468,Laxmi - Coconut Curry Sauce 12.50oz,$3.99,,
723246288475,Laxmi - Vegetable Curry Sauce 12.50oz,$3.99,,
723246288482,Laxmi - Rogan Josh Sauce 12.50oz,$3.99,,
723246288499,Laxmi - Tikka Masala Sauce 12.50oz,$3.99,,
723246288505,Laxmi - Vindaloo Curry Sauce 12.50oz,$3.99,,
723246287607,Garvi Gujarat - Bhel Mix 1 lb,$6.29,,
817602019343,NIB - Bangoli Sweet,$11.99,,
817602019312,NIB - Malai Gulab Jamun,$11.99,,
817602018865,NIB - Kala Jamun ,$9.99,,
817602018810,NIB - White Cham Cham,$9.99,,
8906000936719,Veer - Roasted Gram Plain 1.5kg,$11.99,,
8906079722916,Shreeji Dairy - Shrikhand Elaichi 500g,$4.99,,
8906079722893,Shreeji Dairy - Shrikhand Kesar Dryfruit 500g,$4.99,,
840033813693,NIB - 4pc Matki Diya,$4.99,Taxable,
817602025733,NIB - Set of 4 Assorted Diyas,$4.99,Taxable,
840033813242,"NIB - 4"" Plain Diyas 2pcs",$1.99,Taxable,
840033813624,NIB - 4pcs T Light Matki Diyas,$4.99,Taxable,
817602017790,NIB - 12pcs Small Diyas W/o Wax,$6.99,Taxable,
817602017417,NIB - Akhand Diya,$5.99,Taxable,
200193922848,NIB - Plain Diya 6pcs,$2.99,Taxable,
840033813600,NIB - 6pc Color Diyas With Wax,$5.99,Taxable,
840033813631,NIB - Saptarshi Diyas 2pcs,$3.99,Taxable,
8901738960081,Shanti - Rangoli Powder 8pcsx100g,$8.99,Taxable,
840033813587,NIB - 6pcs Wax Diya,$5.99,Taxable,
200193922862,Karwa Fancy,$8.99,Taxable,
840965003483,MTR - Badam Drink Cardamom 6x180ml,$5.99,,
840965002721,MTR Badam Drink Regular 6pk,$5.99,,
8908000008243,Leo - Coffee Chicory Blend 500g,$6.99,,
8908000008465,Leo - Degree Blend 500g,$6.99,,
8901738850467,Shastha Appalam #4 180g,$2.99,,
8904304714651,Shastha Rice Appalam 300g,$4.49,,
8904304714606,Shastha Tomato Appalam 200g,$3.49,,
8904041500111,K Pra- Chilli Pickle Masala 100g,$2.99,,
8904041500913,K Pra - Lemon Pickle 200g,$2.49,,
8904041500562,K Pra - Pakoda Mix 500g,$2.99,,
8904041500104,K Pra - Raw Mango Pickle Masala 100g,$2.99,,
8904041500098,K Pra - Lemon Pickle Masala 100g,$2.99,,
8904041502559,K Pra - Kachchi Dabeli Masala 200g,$4.99,,
8904041502405,K Pra - Lemon Pickle Sweet 300g,$3.49,,
890173885616,Shastha Foods - Pooja Oil 500ml,$5.99,Tax,
8904041500081,K Pra - Garam Masala 100g,$3.49,,
8904041500340,K Pra - Sesame Chutney 100g,$3.49,,
8904041500418,K Pra - Shingada Flour 200g,$3.99,,
8904041501026,K Pra - Ragi Sattva 200g,$2.99,,
8904041500333,K Pra - Niger Seeds Chutney 100g,$1.99,,
8904304715269,Shastha Foods - Pooja Oil 1 Liter,$9.49,Tax,
890173885609,Shastha Foods - Pooja Oil 200 mL,$3.99,Tax,
8904304388975,Kotta pakku,$2.99,Tax,
8906002778058,Cothas Coffee - Pure Filter Coffee Powder 500g,$7.99,,
8908000008113,Leo - Madras Blend 500g,$6.99,,
8904041500487,K Pra - Chakali Ready Mix 500g,$3.99,,
8904041500500,K Pra - Thalipeeth Mix Flour 200g,$2.99,,
8904041500517,K Pra - Thalipeeth Mix Flour 500g,$4.99,,
791928119126,Tangerines Bag,$3.99,,
847081001140,Pomegranate Bag 2lb,$2.99,,
701080310231,Avocado Bag,$2.99,,
872198003336,Vidhya - Zeera Punjabi Biscuits 1kg,$6.99,,
872198000809,Vidhya - Punjabi Biscuits 1kg,$6.99,,
872198000816,Vidhya - Gur Punjabi Biscuits 1kg,$6.99,,
872198003244,Vidhya - Sooji Punjabi Biscuits 1kg,$6.99,,
81393005575,Chettinad - Gingelly Oil 1ltr,$6.99,Add 0 in Front,
872198002025,Vidhya - Paan Ladoo 200g,$4.99,,
840033817073,Veer - Kesar Pista RasMalai 2lb,$9.99,,
627374103016,NIB - Coconut Powder 400g,$2.49,,
627374103054,NIB - Cashew Supreme 800g,$12.99,,
872198003398,Vidhya - Bhel Puri Mix 150g,$2.99,,
813930015453,Chettinad - Groundnut Oil 2ltr,$14.99,,
840033809795,Veer - Milk Cake 400g,$7.99,,
20024900000,Potato Fryums Sale,WH Generated Barcode,,
817602015888,Veer - Black Cardamom 200g,$12.99,,
840033815772,Veer - Organic Amaranth Flour 2lb,$3.99,,
829426700079,Veer - Dhokla Flour 2lb,$3.99,,
840033815987,Veer - Juwar Mamra 200g,$1.99,,
840033812498,Veer - Organic Sooji 2lb,$3.99,,
840033813471,Veer - Garlic Naan 320g,$2.99,,
8904001803214,Idhayam - Peanut Oil 5ltr,$29.99,,
8682032002119,Brio - Sunflower Oil 5ltr,$24.99,,
840033804608,Veer - Karela Pickle 10oz,$2.99,,
840033804660,Veer - Khaman Gunda Pickle 10oz,$2.99,,
840033804479,Veer - Carrot Chilli Pickle 10oz,$2.99,,
840033804592,Veer - Punjabi Mixed Pickle 10oz,$2.99,,
840033804523,Veer - Lime Pickle (Sweet) 11oz,$2.99,,
840033804530,Veer - Sweet Mango Pickle 11oz,$2.99,,
840033804516,Veer - Chhundo 11oz,$2.99,,
840033804684,Veer - Punjabi Mango Pickle 10oz,$2.99,,
840033804486,Veer - Lime Chilli Pickle 10oz,$2.99,,
840033804578,Veer - Gunda Pickle 10oz,$2.99,,
20351600000,Raw Peanuts,,WH Generated Barcode,
20040800000,Raw Peanuts Sale,,WH Generated Barcode,
20013600000,Frozen Cut Corn,,WH Generated Code,
856904003971,Verka - Mix Fruit Candy 400g,$3.49,,
856904003940,Verka - Khatta Meetha Aam Papad 150g,$1.99,,
Barcode,Description ,Price,,,Remarks
8901777020685,Vadilal Tindora 32oz,$4.99,,,
8901777017661,Vadilal Drumsticks 11Oz ,$2.99,,,
8901777005668,Vadilal Surti Papdi Lilva 11Oz,$2.99,,,
8901777201664,Vadilal Alphonso Mango Slices 11Oz,$3.49,,,
8901777281161,Vadilal Alphonso Mango Pulp 1Kg,$6.49,,,
11433115360,Deep Karela 12 Oz,$2.69,,,Front - 0
11433115353,Deep Drumsticks 12Oz,$2.69,,,Front - 0
11433159883,Deep Tuvar Lilva 12 Oz,$2.69,,,Front - 0
11433117418,Deep Surti papadi 12 Oz,$2.69,,,Front - 0
11433117562,Deep Bhindi 12 Oz,$2.69,,,Front - 0
11433117395,Deep Surti Undhiu Mix 12 Oz,$2.69,,,Front - 0
817602017301,Veer guvar 10 Oz,$2.49,,,
817602017356,Veer Suran 10 Oz,$2.49,,,
817602017332,Veer Bhindii 10 Oz,$2.49,,,
817602017295,Veer Tindora 10 Oz,$2.49,,,
817602017325,Veer Valor Papdi 10 Oz,$2.49,,,
840033813518,Veer french fries 2 Lb,$4.49,,,
817602021841,Veer Green peas 2Lb,$4.49,,,
817602021896,Veer Corn 2 Lb,$4.49,,,
86289103137,Valley Pakt Peas&Carrot 40 Oz,$4.99,,,Front - 0
691027524718,Sha Banganpali Mango Pulp 11 Oz,$3.49,,,
691027524893,Sha Chinna rasalu 11 Oz,$3.49,,,
691027524909,Sha Cheruku Rasalu 11 Oz,$3.49,,,
8901777247662,Vadilal Falsa 11 Oz,$4.49,,,
11433117494,Deep Methi 12 Oz,$2.99,,,Front - 0
11433151474,Deep Tindora 24 Oz,$3.99,,,Front - 0
11433117517,Deep Kantola 12 Oz,$1.69,,,Front - 0
11433115377,Deep Surati Papadi Lilva 12 Oz,$2.69,,,Front - 0
11433159869,Deep Amla 12 Oz,$2.69,,,Front - 0
11433159920,Deep Snakegourd 12 Oz,$2.69,,,Front - 0
11433117524,Deep Guvar 12 Oz,$2.69,,,Front - 0
11433115346,Deep Parval 12 Oz,$2.69,,,Front - 0
11433161664,Deep Shredded Coconut 1 Lb,$5.79,,,Front - 0
8901777088661,Vadilal Tender Jackfruit Cuts 11 Oz,$2.99,,,
8901777044667,Vadilal Ratalu 11 Oz,$2.99,,,
8901777024669,Vadilal Bhindi Cuts 11 Oz,$2.99,,,
8901777074664,Vadilal Sambhar Mix 11 Oz,$2.99,,,
8901777017685,Vadilal Drumsticks 32 Oz,$4.99,,,
8901777002681,Vadilal Tuver Lilva 32 Oz,$4.49,,,
878776003323,Anand Sliced Coconut 16 Oz,$2.99,,,
11433159968,Deep Lotus root 12 Oz,$3.29,,,Front - 0
11433160797,Deep premium Green garlic 12 Oz,$2.69,,,Front - 0
8901777460894,Vadilal Veg Spring Rolls 569gm,$6.99,,,
11433162494,Deep Gobi Prantha 14.1 Oz,$2.49,,,Front - 0
11433150019,Deep Homestyle Puran Poli 16.5 Oz,$2.49,,,Front - 0
11433160070,Deep Bhagwati's Methi Thepla 9 Oz,$3.99,,,Front - 0
11433150279,Deep Bhagwatis Bajri Rotla 11.75 Oz,$1.99,,,Front - 0
11433150040,Deep Masala Prantha 13.2 Oz,$2.49,,,Front - 0
8901777444061,Vadilal Mathia 7.05 Oz,$2.49,,,
11433150811,Deep homestyle prantha 2Lb,$7.49,,,
68656009471,Surati Vegetable Tava 20 Oz,$3.49,,,Front - 0
68656009167,Surati Undhiyu Mix 12 Oz,$2.49,,,Front - 0
11433118279,Mirch masala mooli 14.1 Oz,$1.79,,,Front - 0
11433118286,Mirch masala Dal prantha 14.1 Oz,$1.79,,,Front - 0
11433118262,Mirch masala Gobi 14.1 Oz,$1.79,,,Front - 0
8906110070037,Home roots Aloo Prantha 380gm,$1.99,,,
8906110070471,Home roots Mix Veg Prantha 380gm,$1.99,,,
817602017271,Veer Shredded Coconut 10 Oz,$2.49,,,
11433162678,Deep lachhcha prantha 3 Lb,$7.99,,,Front - 0
8906043881465,Garvi Gujrat Puran Poli 380gm,$2.99,,,
11433150781,Deep Bhagwatis Methi Gota 12 Oz,$2.49,,,Front - 0
68656009426,Surati Undhiyu 20 Oz,$3.99,,,Front - 0
856904002486,Verka Aloo Prantha 400gm ,$3.49,,,
856904002523,Verka Amritsari Kulcha 400gm,$3.49,,,
856904002530,Verka Homestyle Prantha 400gm,$3.49,,,
8904063205100,Haldirams Dal Chapati 300gm,$3.29,,,
8904063281135,Haldirams Aloo prantha 400gm,$3.99,,,
11433150040,Deep masala prantha 13.2Oz,$2.49,,,Front - 0
8904063204592,Haldirams Gluten free tandoori naan 320gm,$3.49,,,
8904063281203,Haldirams lachcha prantha 360gm,$3.49,,,
8904063204554,Haldirams Spinach Chapati 300gm,$2.99,,,
11433150033,Deep Methi Prantha 13.2 Oz,$2.49,,,Front - 0
8904063202437,Haldirams Ragi Roti 360gm,$3.59,,,
11433162487,Deep Mooli Prantha 14.1 Oz,$2.49,,,Front - 0
11433119269,Mirch masala family pack Plain Prantha 4.4Lb,$7.99,,,Front - 0
11433134477,Mirch masala Whole wheat Roti 3.3lb,$7.49,,,Front - 0
8901777050668,Vadilal Shredded Coconut 11 Oz,$2.99,,,
8906110070709,Home Roots Grated Coconut 11 Oz,$2.99,,,
11433159937,Deep Shredded Coconut 12 Oz,$2.49,,,Front - 0
8904063209924,Haldirams Tandoori Naan 16pc 2 Lb,$6.99,,,
8904063253675,Haldrirams Homestyle Prantha 20pc 2 Lb,$9.29,,,
8904063253682,Haldirams Phulka Roti 30pc 2lb ,$6.99,,,
8904063281142,Haldirams Paneer prantha 400gm,$6.49,,,
8904063257468,Haldirams Paneer Onion Pantha 400gm,$4.49,,,
11433161633,Deep Plain Dosa 14.1Oz,$2.49,,,Front - 0
8904063209474,Haldirams Besan Prantha 360gm,$4.29,,,
8904063211606,Haldirams Lacha Prantha 2 Lb,$7.49,,,
8904063281210,Haldirams Ajwain Prantha 360gm,$3.49,,,
8904063281265,Haldirams Pudina Prantha 360gm,$3.99,,,
8904063281296,Haldirams Tandoori Roti 360gm,$2.99,,,
8904063281302,Haldirams Tandoori Naan 400gm,$3.99,,,
8904063205087,Haldirams Lachcha Prantha 360gm,$3.49,,,
8904063202420,Haldirams Bajra Roti 360gm,$3.99,,,
8901777626085,Vadilala Overload veg pizza 250gm,$4.49,,,
11433161923,Deep Kati Roll Achaari aloo 200gm,$2.79,,,Front - 0
11433161930,Deep Kati Roll Paneer Chili 200gm ,$2.79,,,Front - 0
8904063257390,Haldirams Punjabi Choley Wrap 156gm,$3.49,,,
11433118835,Deep Potato&pea Samosa 636gm,$9.99,,,Front - 0
8904063253682,Haldirams Phulka Roti 900gm 2Lb,$6.99,,,
8904063209931,Haldirams tandoori garlic naan 2 Lb,$6.99,,,
8904063259097,Haldirams Multigrain Chapati 2 Lb,$8.99,,,
8904063259356,Haldrirams Amritsari kulcha 320gm,$4.49,,,
8904063281234,Haldrirams Phulka Roti 360gm,$3.59,,,
8904063259349,Haldrirams Paneer Kulcha 320gm,$4.59,,,
8904063204585,Haldirams Whole wheat naan 320gm,$2.99,,,
8904063205087,Haldirams Masala Lachcha Prantha 360gm,$3.49,,,
8904063210623,Haldirams Methi Prantha 300gm,$3.49,,,
8904063213754,Haldirams Aloo pyaz prantga 400gm,$3.99,,,
11433150118,Deep tandoori onion kulcha 13 Oz,$2.49,,,Front - 0
8904063205070,Haldirams Aloo Gobi Prantha 400gm,$2.99,,,
8901777549643,Vadilal Plain puri 240gm,$2.99,,,
8904063281746,Haldirams aloo tikki 420gm,$4.99,,,
8904063281142,Haldirams Paneer Parantha 400gm,$6.49,,,
8904063281173,Haldirams Mix veg parantha 400gm,$4.79,,,
8904063281197,Haldirams Homestyle Parantha 360gm,$3.49,,,
8904063281180,Haldirams Onion Parantha 400gm,$4.49,,,
8904063259332,Haldirams Aloo Kulcha 320gm,$3.99,,,
8904063208279,Haldirams Aloo Achaari Parantha 400gm,$3.99,,,
8904063281159,Haldirams Gobi Parantha 400gm,$3.99,,,
11433119573,Deep Potato&pea samosas 954gm,$13.99,,,Front - 0
11433031509,Deep Vegrtables Spring Rolls 11.1 Oz,$3.99,,,Front - 0
850010165028,Himalayan Momo Paneer 15 Oz,$6.49,,,
850010165042,Himalayan Momo Chicken 15 Oz,$9.99,,,
860002820835,The everest vegetable momos 12pc 1.35lb,$6.99,,,
9556587101179,Kawan Chaparti 42 Oz,$6.99,,,
8906043881236,Ammas idli value pack 2.2 Lb,$5.99,,,
8901777386774,Vadilal Handmade Jumbo Punjabi Samosa 470gm,$4.99,,,
8901777317082,Vadilal Methi Mutter Malai 10 Oz,$3.99,,,
11433150347,Deep Bhagwatis Surti khaman 11 Oz,$2.49,,,Front - 0
8904063202413,Haldirams Paneer Tikka Masala 10 Oz,$5.49,,,
8904063211361,Haldirams Palak Kofta 10 Oz,$3.99,,,
8904063211859,Haldirams Sambar 10 Oz,$3.99,,,
8904063281593,Haldirams Yellow Dal Tadka 10 Oz,$3.49,,,
11433150170,Deep Masala dosa 14 Oz,$2.79,,,Front - 0
8904063281500,Haldirams Pav bhaji 10 Oz,$5.49,,,
8904063281586,Haldirams Kadhai Paneer 10 Oz,$4.99,,,
8904063209634,Haldirams Punjabi sarson da saag 10 Oz,$5.99,,,
8904063281555,Haldirams Dal makhani 10 Oz,$4.59,,,
8904063281531,Haldirams Mutter Paneer 10 OZ,$4.99,,,
8904063215291,Haldirams Choley kulcha 11.3 Oz,$4.49,,,
11433152914,Deep Ponk with tangy sev 6 Oz,$3.99,,,Front - 0
8904063281616,Haldirams Paneer Makhani 10 Oz,$5.49,,,
11433131810,Deep Chicken Tikka Masala 10 Oz,$4.49,,,Front - 0
8904063255020,Haldirams Coctail Samosa 23 Oz,$7.99,,,
8906110070105,Home roots Paneer tikka masala 300gm,$2.99,,,
8906110070860,Home roots Bhakri Pizza 260gm,$1.99,,,
11433115643,Deep Lilva Kachori 25 Oz,$7.99,,,Front - 0
8904063281517,Haldirams Rajmah Raseela 10 Oz,$4.29,,,
8904063281760,Haldirams Dal Kachori 14.8 Oz,$5.69,,,
8787760032626,Anand vegetable puffs 1 Lb,$3.99,,,
8904063253699,Haldirams Khatti meethi chutney 350gm,$3.49,,,
8904063253712,Haldirams Pani puri concentrate 350gm,$3.99,,,
8904063281579,Haldirams Palak paneer 10 Oz,$4.99,,,
8904063281661,Haldirams Bhindi Masala 10 Oz,$3.49,,,
8904063256782,Haldirams Masala dosa 14 Oz,$3.99,,,
8904063205025,Haldirams Paneer aloo tikki 580gms,$8.99,,,
8906110070389,Home roots sabudana vada 350gm,$3.49,,,
11433150835,Deep bhagwatis Original handvo 11 Oz,$2.49,,,
8904063281777,Haldirams mutter kachori 14.8 Oz,$5.69,,,
11433161602,Deep Puff pastry paneer masala 12.7 Oz,$3.99,,,Front - 0
11433031448,Deep mutter paneer 10 Oz,$2.99,,,Front - 0
8904063213815,Haldirams Vada Pav 9 Oz,$3.99,,,
8904063259288,Haldirams Dahi Kebab 10.6 Oz,$5.49,,,
8904063259264,Haldirams Veg Shami Kebab 10.6 Oz,$4.99,,,
8901777339084,Vadilal Vegetable pulav 10 Oz,$3.49,,,
11433150484,Deep Onion Uttapam 12.5 Oz,$2.79,,,Front - 0
856904002288,Verka punjabi dahi bhalle 350gm,$4.49,,,
8904063255013,Haldirams Purani Dilli Special samosa 23 Oz,$7.99,,,
8904063252814,Haldirams punjabi samosa 3 Lb,$11.49,,,
8904063210456,Haldirams fresh paneer 2 Lb,$14.99,,,
8904063253941,Haldiram fresh paneer 12.69 Oz,$6.99,,,
8901777502068,Vadilal malai paneer block 200gm,$3.49,,,
8901777971970,Vadilal cassatta ice cream 120ml,$4.49,,,
8901777986974,Vadilal cassatta ice cream 120ml chocolate,$4.49,,,
8901777888995,Vadilal mango dolly 60ml,$1.99,,,
8901777970997,Vadilal chocobar 70ml,$1.99,,,
43717459501,Indo european puff pastry 22 Oz,$4.49,,,Front - 0
9556587211229,Kawan puff pastry square 40gm 10pcs,$3.99,,,
11433118866,Deep Spinach paneer samosas 22.4 Oz,$7.99,,,Front - 0
11433117999,Deep veggie masala burger 10 Oz,$3.49,,,Front - 0
8901777983973,Vadilal fling king cone Butterscotch 110m,$2.49,,,
8901777974032,Vadilala kulfi malai 80ml,$2.99,,,
11433118590,Deep pakora spinach 10 Oz,$2.99,,,Front - 0
8901777511169,Vadilal Alphonso mango shrikhand 16 Oz,$5.99,,,
